GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
tests/openjpa-lib,org.apache.openjpa.lib.graph,DepthFirstAnalysis.NodeInfoComparator,0,35,0,4,0,9,0,4,0,2
tests/openjpa-lib,org.apache.openjpa.lib.graph,DepthFirstAnalysis.NodeList,0,16,0,0,0,5,0,3,0,3
tests/openjpa-lib,org.apache.openjpa.lib.graph,NodeInfo,0,9,0,0,0,3,0,1,0,1
tests/openjpa-lib,org.apache.openjpa.lib.rop,AbstractListIterator,31,0,0,0,9,0,5,0,5,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,MergedResultObjectProvider,409,0,60,0,95,0,44,0,13,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,AbstractResultList,64,0,2,0,21,0,17,0,16,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,ListResultList,116,0,0,0,34,0,20,0,20,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,AbstractSequentialResultList,165,0,22,0,41,0,23,0,12,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,AbstractNonSequentialResultList.Itr,79,0,8,0,17,0,11,0,7,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,WindowResultList,295,0,56,0,84,0,37,0,9,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,SimpleResultList,131,0,12,0,50,0,13,0,7,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,ResultObjectProviderIterator,116,0,14,0,45,0,13,0,6,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,SoftRandomAccessResultList,8,0,0,0,3,0,2,0,2,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,RangeResultObjectProvider,195,0,26,0,48,0,25,0,12,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,RandomAccessResultList,331,0,40,0,97,0,34,0,14,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,LazyForwardResultList.Itr,96,0,12,0,20,0,13,0,7,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,ListResultObjectProvider,66,0,6,0,22,0,14,0,11,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,ResultListIterator,58,0,4,0,16,0,11,0,9,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,EagerResultList,29,0,2,0,12,0,2,0,1,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,AbstractNonSequentialResultList,194,0,24,0,59,0,26,0,14,0
tests/openjpa-lib,org.apache.openjpa.lib.rop,LazyForwardResultList,217,0,26,0,68,0,26,0,13,0
